text,sentiment,user,source_file
"This kind of statistics is perfectly in line with the daily data of the Ukrainian forces. Once again, nothing will… https://t.co/JcuLY6Ulcy",positive,HAL96661,ukraineconflict.csv
The problem with the Russian armed forces is that they are not well armed and forced to give their all...😡🤬bastard… https://t.co/fJQkVaDfJw,negative,HAL96661,ukraineconflict.csv
"RT @HAL96661: @Macky_Sall Do you mean products stolen from the Ukrainian people? I think Zelenskiy, 🇺🇦🇪🇺🇺🇸🇬🇧and much of the world's leaders…",negative,Yes2winC,ukraineconflict.csv
"@Macky_Sall Do you mean products stolen from the Ukrainian people? I think Zelenskiy, 🇺🇦🇪🇺🇺🇸🇬🇧and much of the world… https://t.co/r7f9pUVLjO",negative,HAL96661,ukraineconflict.csv
RT @RusskieUkraine: #Ukrainian forces take turns firing rockets at Russian military vehicles.\n\n#Ukraine #FuckPutin #UkraineRussiaWar #Ukrai…,negative,islandchild89,ukraineconflict.csv
"RT @SukursalRock: Four months ago their lives were normal, just like yours and ours. And now... STOP THE WAR NOW! ☮️🕊️ #PrayForUkraine #Sto…",positive,SukursalRock,ukraineconflict.csv
మా పరిస్థితిని అర్థం చేసుకోండి https://t.co/s2f9l4DTgK via @Telangana తాజా వార్తలు  | Latest Telugu Breaking News… https://t.co/xCrCBsGyMu,positive,ManaTelanganaIN,ukraineconflict.csv
RT @ArisMessinis: In eastern #Ukraine at a front. \n#UkraineConflict https://t.co/4u0YALgJUO,neutral,GPerdikaris,ukraineconflict.csv
RT @ArisMessinis: In the town of Schastia in eastern #Ukraine near #Lugansk. \n#UkraineRussiaCrisis \n#UkraineConflict https://t.co/UmVibicWwA,positive,GPerdikaris,ukraineconflict.csv
RT @ArisMessinis: In the town of Schastia on 22/2/22 in eastern #Ukraine near #Lugansk. \n#UkraineRussiaCrisis \n#UkraineConflict https://t.c…,positive,GPerdikaris,ukraineconflict.csv
RT @MatasMaldeikis: Let's remember that Putin became President after bombing residential blocks full of his own citizens. When it comes to…,positive,aslm510,ukraineconflict.csv
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/ERByxJJMxf,neutral,HAL96661,ukraineconflict.csv
"A #UkranianRefugee who fled to the #UK said she recognised her stolen possessions, including a new boiler, electron… https://t.co/lAVfKqApv9",positive,hands_skies,ukraineconflict.csv
"\Genuine tragedies in the world are not conflicts between right and wrong. They are conflicts between two rights.\""… https://t.co/AQ6XakYb38""",positive,Franco_Africain,ukraineconflict.csv
"\Europe has to grow out of the mindset that Europe's problems are the World's problems \"" \n\nWhy to choose an axis if… https://t.co/XNG0Ox1LcU""",neutral,awaneesh376,ukraineconflict.csv
#ukraineconflict #russianinvasion #saveukraine #StopRussianAggression #UkraineCrisis #chernobyl #Chernóbil… https://t.co/m7a9MxU4mr,neutral,Trespuntosed,ukraineconflict.csv
I wish you had dozens of them! #StandWithUkraine #Ukraine #Putin #PutinHitler #PutinAtWar #UkraineRussianWar… https://t.co/OlmnedbjZk,neutral,HAL96661,ukraineconflict.csv
RT @uafreesky: ⚡️ Ukraine. Ukrainian drones are destroying BMP-2s of the Russian occupiers. Not a minute's rest for the Russian occupiers.…,negative,cathy39637692,ukraineconflict.csv
While There Be More Cyber Attacks Due To Ukraine Conflict?\n\nGerman financial regulator BaFin issued a fresh cyber s… https://t.co/XcoADXibSq,positive,drmuhammadmalik,ukraineconflict.csv
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/Foug8JwWdB,neutral,HAL96661,ukraineconflict.csv
#UkraineConflict ❗️❗️❗️ https://t.co/Gz4i5yJXcK,neutral,alpha7B5,ukraineconflict.csv
⚡️ Ukraine. Ukrainian drones are destroying BMP-2s of the Russian occupiers. Not a minute's rest for the Russian oc… https://t.co/yhJJ6xoJ5r,negative,uafreesky,ukraineconflict.csv
"Decision Time Has Come for #Russia in #Ukraine (by Paul Craig Roberts, Institute For Political Economy, 2 Jun 2022)… https://t.co/0cv9kpQ9Qq",neutral,alpha7B5,ukraineconflict.csv
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/YkFPk3uZSt,neutral,HAL96661,ukraineconflict.csv
Nice 🤭\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie… https://t.co/YY09dqfW3J,positive,HAL96661,ukraineconflict.csv
"Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission r… https://t.co/asw34EfwS8",positive,audiocustoms82,ukraineconflict.csv
https://t.co/ve9Z63hRQE \n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar… https://t.co/Mgaw9emzuw,neutral,HAL96661,ukraineconflict.csv
"Western Narratives Full Of #Lies And Hopium As #Ukraine Is Losing #War (by Dr. Leon Tressell, SouthFront, 31 May 20… https://t.co/few607QDAb",positive,alpha7B5,ukraineconflict.csv
🤞🤞🤞\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie… https://t.co/OQZBgHL1Zp,neutral,HAL96661,ukraineconflict.csv
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/C16tmBzEoY,neutral,HAL96661,ukraineconflict.csv
Professional Looters\n\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar… https://t.co/ZvxwPoWc5F,positive,HAL96661,ukraineconflict.csv
War in one picture.\n\n#war #conflict #weapons\n#RussiaUkraineConflict #UkrainianArmy #потерьнет #RussianArmy… https://t.co/aOOUV1Xk2w,neutral,Ex0dvs,ukraineconflict.csv
"#Russie #Ukraine #ukraineconflict \nDu lourd, tu très lourd!\nOn n'est pas à la TV, là, à supporter des gamelin de pl… https://t.co/Vnh96D7Zs1",neutral,Clovis_76,ukraineconflict.csv
World Insights: 100 days of Russia-Ukraine conflict -- no quick end in sight\n#russia #ukraineconflict #world… https://t.co/RoznR2HhfG,negative,unbnewsroom,ukraineconflict.csv
"Russia's Pacific Fleet starts naval exercises involving more than 40 warships, state media says. #Ukraine #UkraineConflict #UkraineCrisis",positive,Moritzbhg,ukraineconflict.csv
"Ukrainian officials say Russia is suffering \systematic counterattacks\"" in the south. #Ukraine #UkraineConflict #UkraineCrisis""",neutral,Moritzbhg,ukraineconflict.csv
@papike_fr @BouillyPhilipp1 @JLMelenchon Il est à peu près aussi fiable que les infos à la télévision russe et à pe… https://t.co/aJPYyxCKYZ,neutral,FRANCENARQUES,ukraineconflict.csv
RT @enriquesouza_: That is what I was afraid of. You don't corner a rat leaving it without scape. Putin is too proud to lose this stupid wa…,negative,RinaPramesti06,ukraineconflict.csv
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/mA0KHaM8RK,neutral,Feenwald,ukraineconflict.csv
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/G0AWP8ukK8,neutral,Feenwald,ukraineconflict.csv
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/kY483KGrIL,neutral,Feenwald,ukraineconflict.csv
RT @cepegma: A nice #data-based article about the migration flows from #ukraine due to the #ukraineconflict and how it has hit #EU national…,positive,GlenKCampbell,ukraineconflict.csv
RT @WorldToBe1: How True is Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky's angle on #Ukraine?( Modern Ukraine Fo…,positive,WorldToBe1,ukraineconflict.csv
RT @WorldToBe1: Some reasons why Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky accuses the #USA #Europe #NATO &amp; t…,neutral,WorldToBe1,ukraineconflict.csv
RT @WorldToBe1: Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky Tells a Joke to show that there is little or no dif…,negative,WorldToBe1,ukraineconflict.csv
"RT @WorldToBe1: The #UkraineConflict: Where many ignore History, Chronology...https://t.co/PxoI7swsiH #Deutschland #UK #GBR #France #Espana…",positive,WorldToBe1,ukraineconflict.csv
"RT @Highfield_Res: Our Managing Director and CEO Ignacio Salazar is interviewed by @SPGlobal, discussing how the #ukraineconflict is impact…",neutral,StefiMaher,ukraineconflict.csv
"Our Managing Director and CEO Ignacio Salazar is interviewed by @SPGlobal, discussing how the #ukraineconflict is i… https://t.co/BZAMO5luWp",neutral,Highfield_Res,ukraineconflict.csv
"Beijing chafes at Moscow’s requests for support, Chinese officials say\n#Ukraine #Russia #UkraineConflict #Europe… https://t.co/6q5au4KXQQ",neutral,1DeepThinker7,ukraineconflict.csv
RT @minnie_mall: WORLD WAR III: THE END GAME WAR \n\nhttps://t.co/JZxpqUuw93\n\nFrom Alexander Mercouris\n119K subcribers\n\nDespite HIMARS US Arm…,negative,Remember1421,ukraineconflict.csv
"RT @MILTONRIANOP: Espectacular paisajes!!!!!! Es la naturaleza ☺️😸 pura los valles de vida, ríos, naturaleza y nubes es vida, !!!! Simpleme…",neutral,MILTONRIANOP,ukraineconflict.csv
"Ukraine's Zelenskiy eyes \inflection point\"" in war as Russia tightens grip on key target @sightmagazine… https://t.co/s2tblSrxVZ""",neutral,sightmagazine,ukraineconflict.csv
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/I555CWh6sh,neutral,caffeinsomniac,ukraineconflict.csv
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/74QMyyonA1,neutral,caffeinsomniac,ukraineconflict.csv
#Ukrainian forces take turns firing rockets at Russian military vehicles.\n\n#Ukraine #FuckPutin #UkraineRussiaWar… https://t.co/cZc9YhQkNK,negative,RusskieUkraine,ukraineconflict.csv
The #UK has pledged to send medium-range rockwt systems to #Ukraine after the #US and #Germany said they would equi… https://t.co/ZAamdtpUUr,neutral,Moritzbhg,ukraineconflict.csv
"#NATO Secretary #jensstoltenberg delivers remarks at #whitehouse stakeout location about #ukraineconflict ,… https://t.co/HcSjKAotyU",neutral,angelonoli,ukraineconflict.csv
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/sc1bYAwA7d,neutral,caffeinsomniac,ukraineconflict.csv
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/ZxqQW9zXvX,neutral,caffeinsomniac,ukraineconflict.csv
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/KRMrxJTkRF,neutral,caffeinsomniac,ukraineconflict.csv
"RT @ndayihim1982: Vladimir Poutine,président de la fédération de Russie a une façon particulière de montrer à la face du monde qu'une visit…",neutral,Arakazadulaneb1,ukrainecrisis.csv
"Vladimir Poutine,président de la fédération de Russie a une façon particulière de montrer à la face du monde qu'une… https://t.co/Swih5U9jw2",neutral,ndayihim1982,ukrainecrisis.csv
RT @HitoshiMisaka2: Kishida may go to NATO summit | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine/#RussianWarCrimes #Russia #China #N…,neutral,HitoshiMisaka1,ukrainecrisis.csv
Kishida may go to NATO summit | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine/#RussianWarCrimes #Russia… https://t.co/eHGWumYnYx,neutral,HitoshiMisaka2,ukrainecrisis.csv
#odesa #ukrainecrisis \nhttps://t.co/2jgKheHuyp https://t.co/AY2nnSPzlN,neutral,bordode,ukrainecrisis.csv
RT @RTNNewspaper: #Ukrainecrisis Spanish weapons sent to Ukraine ‘only enough for two hours of fighting’ https://t.co/DwsH4pSHkN,neutral,SolTimesNews,ukrainecrisis.csv
#Ukrainecrisis Spanish weapons sent to Ukraine ‘only enough for two hours of fighting’ https://t.co/DwsH4pSHkN,neutral,RTNNewspaper,ukrainecrisis.csv
RT @HitoshiMisaka2: Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis #RussianWarCr…,neutral,manchan_free,ukrainecrisis.csv
RT @MorganMu007: 据英国媒体当地时间6月2日消息，英国已承诺向乌克兰运送中程火箭系统。英国国防大臣华莱士说，英国将送出一批M270发射器，它们能够发射出近79千米的精确制导火箭。#UkraineCrisis https://t.co/D5Hse9dTuX,neutral,ElsaLau14,ukrainecrisis.csv
RT @mathrubhumieng: Biden: Ukraine settlement needed for peace https://t.co/nCMWvAeW7f #JoeBiden #America #RussiaVsUkraine #UkraineCrisis #…,neutral,mathrubhumi,ukrainecrisis.csv
Biden: Ukraine settlement needed for peace https://t.co/nCMWvAeW7f #JoeBiden #America #RussiaVsUkraine #UkraineCrisis #WorldNews,neutral,mathrubhumieng,ukrainecrisis.csv
RT @vifindia: #Vimarsh on #China Challenge in the Wake of the #UkraineCrisis by Amb @ashokkkantha Director @ics_delhi | Tuesday 21 June 202…,neutral,ics_delhi,ukrainecrisis.csv
India should quickly adapt and learn from the gaps exposed in the Russian military during the #Ukrainecrisis. From… https://t.co/MV7ODWBaPT,positive,orfonline,ukrainecrisis.csv
RT @RTNNewspaper: #Ukrainecrisis Chechen leader Kadyrov claims Russia will escalate its campaign in Ukraine https://t.co/af0fX94nUF,neutral,SolTimesNews,ukrainecrisis.csv
#Ukrainecrisis Chechen leader Kadyrov claims Russia will escalate its campaign in Ukraine https://t.co/af0fX94nUF,neutral,RTNNewspaper,ukrainecrisis.csv
RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,positive,vicky_whedbee,ukrainecrisis.csv
One Man’s Mayhem – General Putin (The Russian Invasion of Ukraine #91)\n#UkraineRussianWar #UkraineWillResist… https://t.co/7nArF5RqO1,positive,cjachtung,ukrainecrisis.csv
"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/PrZ4aglOPi",positive,tribunephl,ukrainecrisis.csv
"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/temPnzoOi4",positive,cnc_tribunephl,ukrainecrisis.csv
Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis… https://t.co/BejjMaP3mG,neutral,HitoshiMisaka2,ukrainecrisis.csv
RT @id_communism: Poster by the Communist Party of Greece (#KKE):\n\n🆘ALERT🆘\n\n🟥NO INVOLVEMENT OF #GREECE IN THE #WAR\n🟥NO FACILITATION TO THE…,neutral,GiannesT1,ukrainecrisis.csv
Fire detection as of 19 UTC and huge smoke cloud as of 16 (~100km length) show new fire developed in few hours… https://t.co/w82Q2SCucI,positive,Sat_dat_,ukrainecrisis.csv
"RT @bmorejean: @Angry_Staffer Good God, that’s an insulting analysis. The Russian soldiers are vicious ugly people. The torture and rape re…",negative,tnqindy09,ukrainecrisis.csv
(1) Op 1 juni slaagden de Special Operations Forces van Oekraïne erin een modern en waardevol Russisch communicatie… https://t.co/l6hbAVa6aO,positive,kroon125,ukrainecrisis.csv
"War in Ukraine: We are holding on, say Mykolaiv residents Residents in the southern region of Ukraine speak of thei… https://t.co/EPu45QXR0T",neutral,USOverwatch,ukrainecrisis.csv
RT @RTNNewspaper: #Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,neutral,SolTimesNews,ukrainecrisis.csv
#Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,neutral,RTNNewspaper,ukrainecrisis.csv
"Ukraine war: Hungry Africans are victims of the conflict, Macky Sall tells Vladimir Putin African Union head Macky… https://t.co/fLgHWMJpCK",neutral,USOverwatch,ukrainecrisis.csv
Voices of the Children of Ukraine\nhttps://t.co/JwQI4IsIQO\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar… https://t.co/rvPgO8OzUD,neutral,LordHakuten,ukrainecrisis.csv
RT @audiocustoms82: This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,neutral,EpochZ4,ukrainecrisis.csv
"RT @kgardinerable: 100 days since the escalation, schools decimated by bombs and missiles is something we are seeing far too often here in…",positive,licardop,ukrainecrisis.csv
RT @WorldBeyondWar: #NoWarInUkraine! Take a look at this page https://t.co/na2mNM5ddX to learn more about the #UkraineCrisis and find event…,positive,OrioliAlberto,ukrainecrisis.csv
This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,neutral,audiocustoms82,ukrainecrisis.csv
Map of the approximate situation in Ukraine as of 00:00 UTC 03/06/22.\n@War_Mapper\n#UkraineCrisis… https://t.co/FpsJtmYTFP,negative,_SirPeter,ukrainecrisis.csv
#ICYMI\n\nTop news on https://t.co/kPy2t7O8uM:\n\n#UkraineCrisis: #Russia’s Invasion of #Ukraine Reaches 100-Day Mark… https://t.co/sMxbEg22nQ,positive,libertynation,ukrainecrisis.csv
RT @YugBamBaby: ปธน.ปูติน\n🚩“ตกลง คุณไม่ต้องการให้เราเป็นเพื่อน แต่มาสร้างเราเป็นศัตรูทำไม มีคำตอบเดียวเท่านั้น” \n🚩“พวกเขาไม่ต้องการให้มี ปท…,neutral,kp4693,ukrainecrisis.csv
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/W92T1wqMfd,positive,orfonline,ukrainecrisis.csv
A historian corrects misunderstandings about #Ukrainian and #Russian history \n\n#Ukraine #Russia #UkraineRussiaWar… https://t.co/Hox2jUFxCD,neutral,citidotio,ukrainecrisis.csv
RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…,neutral,LordHakuten,ukrainecrisis.csv
Putin Is Dead?\n\n#VladimirPutin #Putin #Ukraine #UkraineWar #UkraineRussianWar\n#UkraineUnderAttaсk #Ukrainian… https://t.co/wemAnI1H1L,negative,The5HbK,ukrainecrisis.csv
RT @kroon125: Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van Oekraïne ge…,neutral,Socratesnow67,ukrainecrisis.csv
"From Tesla to Peloton, companies slow hiring as economy sputters #Alibaba #Carvana #elonmusk #HenkelAG #Meta… https://t.co/zj2sABJBsB",negative,dellyranksindia,ukrainecrisis.csv
"Twee journalisten van #Reuters gewond, bestuurder gedood in de buurt van #Sievierodonetsk #Ukraine #UkraineCrisis… https://t.co/nT01x7E0Y6",neutral,kroon125,ukrainecrisis.csv
"RT @selectedwisdom: We learned more about Kremlin's covert propaganda &amp; disinformation system today via @AP, thus we updated our chart, see…",positive,GREENAPPLELG,ukrainecrisis.csv
RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…,neutral,numphung_tk,ukrainecrisis.csv
"RT @cbccolleenjones: Emotion.\nLots of it, as the charter plane carrying over 300 Ukrainian’s,fleeing the war in their homeland, arrives in…",neutral,SH_BordenColley,ukrainecrisis.csv
Proud to be partnering with @BaptistWorld to reach vulnerable children affected by #ukrainecrisis. Earlier this wee… https://t.co/eeLVmQn6Xg,positive,WVMEERO,ukrainecrisis.csv
RT @RTNNewspaper: #Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,neutral,SolTimesNews,ukrainecrisis.csv
#Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,neutral,RTNNewspaper,ukrainecrisis.csv
Ukraine war: Chernobyl scarred by Russian troops' damage and looting Ukraine says the Russian army stole much equip… https://t.co/TcjbgYUOE6,positive,USOverwatch,ukrainecrisis.csv
Our Best Of May Images Are In!\n\nFeaturing Partners: EFE; Polaris; DPA; Sipa USA\n\n#Newscom #NewscomImages… https://t.co/NP5qSbUrQ2,positive,NewscomImages,ukrainecrisis.csv
RT @MarcusVegetable: The Clash - Safe European Home https://t.co/HLsfGZMK3D via @YouTube #great #TheClash but #europe isnt #safe anymore si…,positive,pon_taro111,ukrainecrisis.csv
https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis… https://t.co/nLveimlhLz,neutral,LordHakuten,ukrainecrisis.csv
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/0FZ8hKui7J,positive,ORFMumbai,ukrainecrisis.csv
SES van Oekraïne: 100 dagen oorlog #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/Ntd39rEIsI,neutral,kroon125,ukrainecrisis.csv
"Ukraine conflict: Meet the baby as old as the war Born on 25 February, a child from Kyiv is growing up in a country… https://t.co/SeRvPwNSGv",positive,USOverwatch,ukrainecrisis.csv
Useful for anyone working on the #UkraineCrisis 🇺🇦 https://t.co/F8Ku8Qik6M,positive,LBBrowne1,ukrainecrisis.csv
"My take on Indian multipolar approach in International Relations and other countries following her suit, resisting… https://t.co/AedKLC9uaD",negative,Amritpalkaur159,ukrainecrisis.csv
#Severodonetsk ligt nu onder vuur #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/8dt7mM5gsx,neutral,kroon125,ukrainecrisis.csv
RT @kroon125: Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien #Ukraine #Ukrai…,neutral,77roger77,ukrainecrisis.csv
Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien… https://t.co/AnLdd2NzCs,neutral,kroon125,ukrainecrisis.csv
Ukraine grants citizenship to Russian journalist who denounced war: 'I take the side of the victim'… https://t.co/EIahldhdKV,negative,USOverwatch,ukrainecrisis.csv
#UkraineCrisis #Ukraine #funny #supportukraine #kiev #kyiv #wshh https://t.co/9he4KiVctA,positive,IslamLebanon,ukrainecrisis.csv
Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van O… https://t.co/K1fz7zzXmF,neutral,kroon125,ukrainecrisis.csv
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/XUKD2uBo1F,positive,ORFMumbai,ukrainecrisis.csv
"RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…",neutral,ShabiHaiderJ110,ukrainecrisis.csv
"काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India… https://t.co/lUKWW6Ih4M",neutral,News18India,ukrainecrisis.csv
Jaishankar: ఉక్రెయిన్‌పై రష్యా యుద్ధం..ఐరోపా దేశాల విమర్శలను తిప్పికొట్టిన భారత్‌\n#Jaishankar #Video #Telugunews #… https://t.co/KjzBBesD1G,neutral,eenadulivenews,ukrainecrisis.csv
"RT @JenningsLAmanda: Support Ukraine, 100% of proceeds go to the Humane Society International to support animals in need in Ukraine, digita…",neutral,m_rennie20,ukrainecrisis.csv
RT @AlinaITurner: NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring #refugees in…,neutral,mbraithwaite72,ukrainecrisis.csv
RT @HitoshiMisaka2: Limited impact seen for Japan of Russia's potential default | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine #Russ…,negative,manchan_free,ukrainecrisis.csv
ယူကရိန်းနိုင်ငံကို ကာကွယ်နေတာ ရက်ပေါင်း ၁၀၀ ရှိသွားပြီလို့ သမ္မတ Volodymyr Zelensky ကပြောကြားလိုက်ပါတယ်။… https://t.co/MYhewNBQtV,neutral,VOABurmese,ukrainecrisis.csv
Victory will be ours says Zelensky | Hint News\nhttps://t.co/SQXHh3ebmN\n#HintNews  #StandWithUkraine  #UkraineWar… https://t.co/JUQt3u7FiO,neutral,ThinkPositiveMC,ukrainecrisis.csv
"(1) De Russische Federatie heeft ongeveer 100.000 ton gestolen graan van Oekraïne naar Syrië gestuurd, vertelde de… https://t.co/G3L3l18P1R",neutral,kroon125,ukrainecrisis.csv
NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring… https://t.co/7oThyEgemz,neutral,AlinaITurner,ukrainecrisis.csv
RT @LordHakuten: https://t.co/DixckuhhSi\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #Ukrainecrisis,neutral,LordHakuten,ukrainecrisis.csv
RT @RTNNewspaper: #Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,negative,SolTimesNews,ukrainecrisis.csv
#Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,negative,RTNNewspaper,ukrainecrisis.csv
"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#UkraineUnderAttack #IStandWithUkraine #UkraineRussiaWar #FuckPutin",negative,FuckPutinBot,ukraineunderattack.csv
"Mine kuradi ise, Putin!\n(Estonian)\n\n#RussianWarCrimes #UkraineRussiaWar #UkraineUnderAttack #PutinWarCrimes",neutral,FuckPutinBot,ukraineunderattack.csv
"¡Vete a la mierda, PUTIN!\n(Spanish)\n\n#StopRussianAggression #PutinWarCrimes #StopPutin #UkraineUnderAttack",neutral,FuckPutinBot,ukraineunderattack.csv
"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",positive,Mon4akon4a,ukraineunderattack.csv
RT @GaetanoVallini: giugno la prima pagina di oggi #osservatoreromano\n#PapaFrancesco \n#UkraineUnderAttack #Ukraine #PeaceInUkraine #Ucraina…,neutral,monda66,ukraineunderattack.csv
"Отидете на себе си, Путин!\n(Bulgarian)\n\n#UkraineUnderAttack #RussianWarCrimes #StopRussianAggression #RussiaInvadedUkraine",neutral,FuckPutinBot,ukraineunderattack.csv
"Idź się pieprzyć, Putin!\n(Polish)\n\n#IStandWithUkraine #PutinsWar #UkraineRussiaWar #UkraineUnderAttack",neutral,FuckPutinBot,ukraineunderattack.csv
Concordo! #UkraineUnderAttack https://t.co/DN9WFrsnk1,neutral,Birba731,ukraineunderattack.csv
"לך לזיין את עצמך, פוטין!\n(Hebrew)\n\n#UkraineUnderAttack #Ukraine #StandWithUkraine #PutinsWar",neutral,FuckPutinBot,ukraineunderattack.csv
Dzień 101. Ukraina walczy i zwycięża walcząc na froncie ługańskim pod Siewierodonieckiem oraz na froncie chersoński… https://t.co/ZnszDExhk8,neutral,RobertBatko1,ukraineunderattack.csv
"Eikite save, Putinas!\n(Lithuanian)\n\n#RussiaWarCrimes #StopPutin #UkraineUnderAttack #StandWithUkraine",neutral,FuckPutinBot,ukraineunderattack.csv
