text,cleaned_tweet,sentiment,label,user
"RT @TrebiArt: Hier die angekündigte 'Kunstinstallation'  🤗\n\n__ __ __ __ __ __ __\nName:\n\Haie im Feld\""\nText:\n\""Damit möchte ich auf die Kornv…""",rt hier die angekndigte kunstinstallation nn nnamenhaie im feldntextndamit mchte ich auf die kornv,neutral,1,PallyG6
#RussianPeople #StopTheWar\n\n#StopTheWarCrimes https://t.co/QGEZHyD1Wi,russianpeople stopthewarnnstopthewarcrimes,neutral,1,rocits
RT @jrdm_rose: #StopTheWar,rt stopthewar,positive,2,Xanne_67
RT @chiya88888: おはようございます。\n神奈川19℃、陽射しまぶしい朝です。\n\n昨日は何となくバタバタしていて、ご挨拶出来ませんでした。\n\n任務途中に、鉄分を補給。\nロマンスカーにもしばらく乗車していないなぁ…なんて、ふと。\n\n今週もお疲れさまでした。\nよい週末を…,rt n19nnnnnnnn,neutral,1,ASoundworks
🎉✨😆✨🎊\n『ユチョンおめでとう』#Happy6002day\n#2022HappyユチョンDay\n#박유천_생일축하해\n#JYJ_FOREVER\n#AlwaysbesideofYU\n#StopTheWar\n#戦争反対\n#アメブロ… https://t.co/XLtXYEdYBY,nhappy6002dayn2022happydaynnjyjforevernalwaysbesideofyunstopthewarnn,neutral,1,MatsumuraKazuko
Imagine Peace.\n\n#Ukraine #ImaginePeace #NoWar #StopTheWar \n#нетвойне #Противійни,imagine peacennukraine imaginepeace nowar stopthewar n,neutral,1,Iwabuchi_Y
Cross section of my head reveals I have Ukraine brain. #100DaysofWar #standwithUkraine #StopTheWar… https://t.co/LzoGf8VaUN,cross section head reveals ukraine brain 100daysofwar standwithukraine stopthewar,neutral,1,abamber
土砂降り、雷、稲光り。見てるとビール飲みたくなる。\nI wanted to drink beer during thunder and lightning. #stopthewar #peaceforukraine… https://t.co/QLPf6O6PtN,ni wanted drink beer thunder lightning stopthewar peaceforukraine,neutral,1,rimakohorikawa
#StandWithUkriane #StandWithUkraineNOW\nthis Song is dedicated to the People Of #Ukraine...#StopTheWar \n**** CHECK O… https://t.co/QZxSGuxUon,standwithukriane standwithukrainenownthis song dedicated people ukrainestopthewar n check,neutral,1,mymusicliveson
#戦争反対\n#NoWar\n#нетвойне\n#Противійни\n#STOPTHEWAR\n#あらゆる戦争に反対します,nnowarnnnstopthewarn,neutral,1,mutsura_subaru
#StopTheWar 💔🇺🇦 https://t.co/kMi2WvMVkp,stopthewar,neutral,1,mataveli_
@KyivIndependent #ArmUkraineNow They don’t have enough ammunition. .. They are hardly defending.   Lord please help… https://t.co/gC3si0CPlE,armukrainenow dont enough ammunition hardly defending lord please help,negative,0,nat_oki
RT @RobertBiedron: 100 dni wojny w Ukrainie i 2 dni po Dniu Dziecka. Warto przypomnieć zatem i pamiętać.🇺🇦 #stopthewar https://t.co/IaflpF8…,rt dni wojny w ukrainie dni po dniu dziecka warto przypomnie zatem pamita stopthewar,neutral,1,Wiktori30165500
"RT @PACE_News: After #100DaysOfWar in Ukraine, @PACE_President Tiny Kox has the same message to Russia as on day one: #StopTheWar.\n\nRead hi…",rt 100daysofwar ukraine tiny kox message russia day one stopthewarnnread hi,neutral,1,SEmanir
"RT @MolinaStreetArt: STOP THE WAR!! 🇺🇦🕊 \n\nArt by French Jef Aérosol in Paris, France (2022) #jefaerosol #stencilart #parisstreetart #stopth…",rt stop war nnart french jef arosol paris france jefaerosol stencilart parisstreetart stopth,neutral,1,SoSick_______
"No end to Ukraine war in sight, hunger crisis looms - UN\n @sightmagazine  #Ukraineconflict #foodsecurity #hunger #UN\nhttps://t.co/lNr8igeHD9",end ukraine war sight hunger crisis loom unn ukraineconflict foodsecurity hunger unn,neutral,1,sightmagazine
"I think I’m gonna be sick … 🤪😶\n\n(And I better don’t comment those statements from @JoeBiden, along with everything… https://t.co/Xj49L8Zvet",think im gonna sick nnand better dont comment statement along everything,negative,0,alpha7B5
❗️❗️❗️\n\n#UkraineConflict #TheWest https://t.co/wfqacZRcqL,nnukraineconflict thewest,neutral,1,alpha7B5
The day of the war at a glance: Scholz leaves Kyiv visit open - Bundestag approves 100 billion for the Bundeswehr… https://t.co/t62tDYikbI,day war glance scholz leaf kyiv visit open bundestag approves billion bundeswehr,neutral,1,JuicyReviewz7
"In the suburbs of Severodonetsk in eastern Ukraine, two Reuters reporters were reportedly injured in a shooting whi… https://t.co/kDicqBcHyI",suburb severodonetsk eastern ukraine two reuters reporter reportedly injured shooting whi,neutral,1,fns124
"RT @JuicyReviewz7: Putin's supposed \best\"" sniper Alexander Kislinsky fallen\n #AlexanderKislinsky #sniper #Ukraine #Ukraineconflict \n#News…""",rt putin supposed best sniper alexander kislinsky fallenn alexanderkislinsky sniper ukraine ukraineconflict nnews,positive,2,TeunissenHerman
"Putin's supposed \best\"" sniper Alexander Kislinsky fallen\n #AlexanderKislinsky #sniper #Ukraine #Ukraineconflict… https://t.co/UZuX63qXEI""",putin supposed best sniper alexander kislinsky fallenn alexanderkislinsky sniper ukraine ukraineconflict,positive,2,JuicyReviewz7
Ukrainians hold out as Russia storms eastern city on war's 100th day @sightmagazine  #Ukraineconflict… https://t.co/KzBKYKcOmY,ukrainian hold russia storm eastern city war 100th day ukraineconflict,neutral,1,sightmagazine
7 million refugees have fled Ukraine in the first 100 days of fighting. @ZelenskyyUa claims Russia occupies 20% of… https://t.co/BP4NysA6ui,million refugee fled ukraine first day fighting claim russia occupies,positive,2,1hikid
"RT @MarKittyKat: Russians don’t capture cities they destroy them.  This video shows Sievierodontesk, which is now facing the same fate as M…",rt russian dont capture city destroy video show sievierodontesk facing fate,negative,0,longterm_invest
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/il5sPH7aVK,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
"RT @Brew4Ukraine: Today @brew4ukraine sent $1752 to @unicef, this donation was made by @WestkeyLtd that donated 8000 #PutinHuylo labels.  U…",rt today sent donation made donated putinhuylo label u,neutral,1,WoodysWorldTV
"Today @brew4ukraine sent $1752 to @unicef, this donation was made by @WestkeyLtd that donated 8000 #PutinHuylo labe… https://t.co/TtLRxg0tvb",today sent donation made donated putinhuylo labe,neutral,1,Brew4Ukraine
https://t.co/iNvAgnUlpi\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart… https://t.co/vTS90Yxdf8,nft nftart nftartist nfts nftcollector nftcommunity cryptoart,neutral,1,LouisPascalRon
"Russia in a helping role: According to the African Union, Putin is ready to export grain\n #AfricanUnion… https://t.co/9mNAgikpkZ",russia helping role according african union putin ready export grainn africanunion,positive,2,JuicyReviewz7
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/W5uhNkug0e,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/vTc55Yp6jn,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
"RT @audiocustoms82: Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission runni…",rt call sign left rightnbig blue old school kiwi thatchernwe really need donation keep mission runni,positive,2,ConnieLutz9
"Russians don’t capture cities they destroy them.  This video shows Sievierodontesk, which is now facing the same fa… https://t.co/Wf3S0m2zl1",russian dont capture city destroy video show sievierodontesk facing fa,negative,0,MarKittyKat
The Swiss arms industry is losing all its customers: What's the point of buying merchandise that you don't fully ow… https://t.co/zrUTHq6jDy,swiss arm industry losing customer whats point buying merchandise dont fully ow,neutral,1,HAL96661
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/lzd88PXDDX,standwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie ukraineconflict,neutral,1,HAL96661
"\Russian attempts to limit the use of VPNs and Tor\"" I already read that more than a year ago ...🤭… https://t.co/LReqMeKgke""",russian attempt limit use vpns tor already read year ago,positive,2,HAL96661
"The Russian position is however very clear, they will allow and help all exports of their agricultural products. Es… https://t.co/lu5JCSiTPL",russian position however clear allow help export agricultural product e,positive,2,HAL96661
"🟠🇺🇦🇲🇫 Zelensky n'autorise pas l'envoi de produits de première nécessité par colis\n\n''Incroyable, ma femme a de la f… https://t.co/DQSJL0MYmK",zelensky nautorise pa lenvoi de produits de premire ncessit par colisnnincroyable femme de la f,neutral,1,AlexQ51430
R.I.P \nI have no doubt that many others will inflict terrible damage!\n#StandWithUkraine #Ukraine #Poutine… https://t.co/KUoub1Zi5t,rip ni doubt many others inflict terrible damagenstandwithukraine ukraine poutine,negative,0,HAL96661
@JulianRoepcke @BILD @ciudadfutura 〝Evacuees from #Kherson’ve been stranded by 🇺🇦Nationalists〟\n〝Homecoming is Thwar… https://t.co/pZGYDsw7nC,evacuee khersonve stranded nationalistsnhomecoming thwar,neutral,1,sigure_ousaka
"If anyone believes in it, he is a level ∞ moron\n\n#Ukraine #Russia #RussiaInvadedUkraine #UkraineConflict… https://t.co/zzsQ7yyWyj",anyone belief level moronnnukraine russia russiainvadedukraine ukraineconflict,negative,0,cryptollokoo
"@TheStudyofWar @WSJ One day they will have to cross it, in their plans ... 🤭\n#StandWithUkraine #Ukraine #Poutine… https://t.co/1vLTO7hAaB",one day cross plan nstandwithukraine ukraine poutine,neutral,1,HAL96661
"This kind of statistics is perfectly in line with the daily data of the Ukrainian forces. Once again, nothing will… https://t.co/JcuLY6Ulcy",kind statistic perfectly line daily data ukrainian force nothing,positive,2,HAL96661
The problem with the Russian armed forces is that they are not well armed and forced to give their all...😡🤬bastard… https://t.co/fJQkVaDfJw,problem russian armed force well armed forced give allbastard,negative,0,HAL96661
"RT @HAL96661: @Macky_Sall Do you mean products stolen from the Ukrainian people? I think Zelenskiy, 🇺🇦🇪🇺🇺🇸🇬🇧and much of the world's leaders…",rt mean product stolen ukrainian people think zelenskiy much world leader,negative,0,Yes2winC
"@Macky_Sall Do you mean products stolen from the Ukrainian people? I think Zelenskiy, 🇺🇦🇪🇺🇺🇸🇬🇧and much of the world… https://t.co/r7f9pUVLjO",mean product stolen ukrainian people think zelenskiy much world,negative,0,HAL96661
RT @RusskieUkraine: #Ukrainian forces take turns firing rockets at Russian military vehicles.\n\n#Ukraine #FuckPutin #UkraineRussiaWar #Ukrai…,rt ukrainian force take turn firing rocket russian military vehiclesnnukraine fuckputin ukrainerussiawar ukrai,negative,0,islandchild89
"RT @SukursalRock: Four months ago their lives were normal, just like yours and ours. And now... STOP THE WAR NOW! ☮️🕊️ #PrayForUkraine #Sto…",rt four month ago life normal like stop war prayforukraine sto,positive,2,SukursalRock
మా పరిస్థితిని అర్థం చేసుకోండి https://t.co/s2f9l4DTgK via @Telangana తాజా వార్తలు  | Latest Telugu Breaking News… https://t.co/xCrCBsGyMu,via latest telugu breaking news,positive,2,ManaTelanganaIN
RT @ArisMessinis: In eastern #Ukraine at a front. \n#UkraineConflict https://t.co/4u0YALgJUO,rt eastern ukraine front nukraineconflict,neutral,1,GPerdikaris
RT @ArisMessinis: In the town of Schastia in eastern #Ukraine near #Lugansk. \n#UkraineRussiaCrisis \n#UkraineConflict https://t.co/UmVibicWwA,rt town schastia eastern ukraine near lugansk nukrainerussiacrisis nukraineconflict,positive,2,GPerdikaris
RT @ArisMessinis: In the town of Schastia on 22/2/22 in eastern #Ukraine near #Lugansk. \n#UkraineRussiaCrisis \n#UkraineConflict https://t.c…,rt town schastia eastern ukraine near lugansk nukrainerussiacrisis nukraineconflict,positive,2,GPerdikaris
RT @MatasMaldeikis: Let's remember that Putin became President after bombing residential blocks full of his own citizens. When it comes to…,rt let remember putin became president bombing residential block full citizen come,positive,2,aslm510
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/ERByxJJMxf,standwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie ukraineconflict,neutral,1,HAL96661
"A #UkranianRefugee who fled to the #UK said she recognised her stolen possessions, including a new boiler, electron… https://t.co/lAVfKqApv9",ukranianrefugee fled uk said recognised stolen possession including new boiler electron,positive,2,hands_skies
"\Genuine tragedies in the world are not conflicts between right and wrong. They are conflicts between two rights.\""… https://t.co/AQ6XakYb38""",genuine tragedy world conflict right wrong conflict two right,positive,2,Franco_Africain
"\Europe has to grow out of the mindset that Europe's problems are the World's problems \"" \n\nWhy to choose an axis if… https://t.co/XNG0Ox1LcU""",europe grow mindset europe problem world problem nnwhy choose axis,neutral,1,awaneesh376
#ukraineconflict #russianinvasion #saveukraine #StopRussianAggression #UkraineCrisis #chernobyl #Chernóbil… https://t.co/m7a9MxU4mr,ukraineconflict russianinvasion saveukraine stoprussianaggression ukrainecrisis chernobyl chernbil,neutral,1,Trespuntosed
I wish you had dozens of them! #StandWithUkraine #Ukraine #Putin #PutinHitler #PutinAtWar #UkraineRussianWar… https://t.co/OlmnedbjZk,wish dozen standwithukraine ukraine putin putinhitler putinatwar ukrainerussianwar,neutral,1,HAL96661
RT @uafreesky: ⚡️ Ukraine. Ukrainian drones are destroying BMP-2s of the Russian occupiers. Not a minute's rest for the Russian occupiers.…,rt ukraine ukrainian drone destroying bmp2s russian occupier minute rest russian occupier,negative,0,cathy39637692
While There Be More Cyber Attacks Due To Ukraine Conflict?\n\nGerman financial regulator BaFin issued a fresh cyber s… https://t.co/XcoADXibSq,cyber attack due ukraine conflictnngerman financial regulator bafin issued fresh cyber,positive,2,drmuhammadmalik
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/Foug8JwWdB,standwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie ukraineconflict,neutral,1,HAL96661
#UkraineConflict ❗️❗️❗️ https://t.co/Gz4i5yJXcK,ukraineconflict,neutral,1,alpha7B5
⚡️ Ukraine. Ukrainian drones are destroying BMP-2s of the Russian occupiers. Not a minute's rest for the Russian oc… https://t.co/yhJJ6xoJ5r,ukraine ukrainian drone destroying bmp2s russian occupier minute rest russian oc,negative,0,uafreesky
"Decision Time Has Come for #Russia in #Ukraine (by Paul Craig Roberts, Institute For Political Economy, 2 Jun 2022)… https://t.co/0cv9kpQ9Qq",decision time come russia ukraine paul craig robert institute political economy jun,neutral,1,alpha7B5
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/YkFPk3uZSt,standwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie ukraineconflict,neutral,1,HAL96661
Nice 🤭\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie… https://t.co/YY09dqfW3J,nice nstandwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie,positive,2,HAL96661
"Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission r… https://t.co/asw34EfwS8",call sign left rightnbig blue old school kiwi thatchernwe really need donation keep mission r,positive,2,audiocustoms82
https://t.co/ve9Z63hRQE \n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar… https://t.co/Mgaw9emzuw,nstandwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar,neutral,1,HAL96661
"Western Narratives Full Of #Lies And Hopium As #Ukraine Is Losing #War (by Dr. Leon Tressell, SouthFront, 31 May 20… https://t.co/few607QDAb",western narrative full lie hopium ukraine losing war dr leon tressell southfront may,positive,2,alpha7B5
🤞🤞🤞\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie… https://t.co/OQZBgHL1Zp,nstandwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie,neutral,1,HAL96661
#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar #UkraineRussie #UkraineConflict… https://t.co/C16tmBzEoY,standwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar ukrainerussie ukraineconflict,neutral,1,HAL96661
Professional Looters\n\n#StandWithUkraine #Ukraine #Poutine #PoutineHitler #PutinAtWar #UkraineRussianWar… https://t.co/ZvxwPoWc5F,professional lootersnnstandwithukraine ukraine poutine poutinehitler putinatwar ukrainerussianwar,positive,2,HAL96661
War in one picture.\n\n#war #conflict #weapons\n#RussiaUkraineConflict #UkrainianArmy #потерьнет #RussianArmy… https://t.co/aOOUV1Xk2w,war one picturennwar conflict weaponsnrussiaukraineconflict ukrainianarmy russianarmy,neutral,1,Ex0dvs
"#Russie #Ukraine #ukraineconflict \nDu lourd, tu très lourd!\nOn n'est pas à la TV, là, à supporter des gamelin de pl… https://t.co/Vnh96D7Zs1",russie ukraine ukraineconflict ndu lourd tu trs lourdnon nest pa la tv l supporter de gamelin de pl,neutral,1,Clovis_76
World Insights: 100 days of Russia-Ukraine conflict -- no quick end in sight\n#russia #ukraineconflict #world… https://t.co/RoznR2HhfG,world insight day russiaukraine conflict quick end sightnrussia ukraineconflict world,negative,0,unbnewsroom
"Russia's Pacific Fleet starts naval exercises involving more than 40 warships, state media says. #Ukraine #UkraineConflict #UkraineCrisis",russia pacific fleet start naval exercise involving warship state medium say ukraine ukraineconflict ukrainecrisis,positive,2,Moritzbhg
"Ukrainian officials say Russia is suffering \systematic counterattacks\"" in the south. #Ukraine #UkraineConflict #UkraineCrisis""",ukrainian official say russia suffering systematic counterattack south ukraine ukraineconflict ukrainecrisis,neutral,1,Moritzbhg
@papike_fr @BouillyPhilipp1 @JLMelenchon Il est à peu près aussi fiable que les infos à la télévision russe et à pe… https://t.co/aJPYyxCKYZ,il est peu pr aussi fiable que le info la tlvision russe et pe,neutral,1,FRANCENARQUES
RT @enriquesouza_: That is what I was afraid of. You don't corner a rat leaving it without scape. Putin is too proud to lose this stupid wa…,rt afraid dont corner rat leaving without scape putin proud lose stupid wa,negative,0,RinaPramesti06
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/mA0KHaM8RK,ukraine putin sanktionen ukrainian ukrainecrisis ukrainewar ukraineconflict ukrain ukrainerussia,neutral,1,Feenwald
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/G0AWP8ukK8,ukraine putin sanktionen ukrainian ukrainecrisis ukrainewar ukraineconflict ukrain ukrainerussia,neutral,1,Feenwald
#Ukraine #Putin #Sanktionen #Ukrainian #UkraineCrisis #UkraineWar #UkraineConflict #Ukrain  #UkraineRussia… https://t.co/kY483KGrIL,ukraine putin sanktionen ukrainian ukrainecrisis ukrainewar ukraineconflict ukrain ukrainerussia,neutral,1,Feenwald
RT @cepegma: A nice #data-based article about the migration flows from #ukraine due to the #ukraineconflict and how it has hit #EU national…,rt nice databased article migration flow ukraine due ukraineconflict hit eu national,positive,2,GlenKCampbell
RT @WorldToBe1: How True is Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky's angle on #Ukraine?( Modern Ukraine Fo…,rt true kazakhborn russian politician ukrainian father vladimir zhirinovskys angle ukraine modern ukraine fo,positive,2,WorldToBe1
RT @WorldToBe1: Some reasons why Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky accuses the #USA #Europe #NATO &amp; t…,rt reason kazakhborn russian politician ukrainian father vladimir zhirinovsky accuses usa europe nato amp,neutral,1,WorldToBe1
RT @WorldToBe1: Kazakh-born Russian politician of Ukrainian Father Vladimir Zhirinovsky Tells a Joke to show that there is little or no dif…,rt kazakhborn russian politician ukrainian father vladimir zhirinovsky tell joke show little dif,negative,0,WorldToBe1
"RT @WorldToBe1: The #UkraineConflict: Where many ignore History, Chronology...https://t.co/PxoI7swsiH #Deutschland #UK #GBR #France #Espana…",rt ukraineconflict many ignore history chronology deutschland uk gbr france espana,positive,2,WorldToBe1
"RT @Highfield_Res: Our Managing Director and CEO Ignacio Salazar is interviewed by @SPGlobal, discussing how the #ukraineconflict is impact…",rt managing director ceo ignacio salazar interviewed discussing ukraineconflict impact,neutral,1,StefiMaher
"Our Managing Director and CEO Ignacio Salazar is interviewed by @SPGlobal, discussing how the #ukraineconflict is i… https://t.co/BZAMO5luWp",managing director ceo ignacio salazar interviewed discussing ukraineconflict,neutral,1,Highfield_Res
"Beijing chafes at Moscow’s requests for support, Chinese officials say\n#Ukraine #Russia #UkraineConflict #Europe… https://t.co/6q5au4KXQQ",beijing chafe moscow request support chinese official saynukraine russia ukraineconflict europe,neutral,1,1DeepThinker7
RT @minnie_mall: WORLD WAR III: THE END GAME WAR \n\nhttps://t.co/JZxpqUuw93\n\nFrom Alexander Mercouris\n119K subcribers\n\nDespite HIMARS US Arm…,rt world war iii end game war nn alexander mercourisn119k subcribersnndespite himars u arm,negative,0,Remember1421
"RT @MILTONRIANOP: Espectacular paisajes!!!!!! Es la naturaleza ☺️😸 pura los valles de vida, ríos, naturaleza y nubes es vida, !!!! Simpleme…",rt espectacular paisajes e la naturaleza pura los valles de vida ro naturaleza nubes e vida simpleme,neutral,1,MILTONRIANOP
"Ukraine's Zelenskiy eyes \inflection point\"" in war as Russia tightens grip on key target @sightmagazine… https://t.co/s2tblSrxVZ""",ukraine zelenskiy eye inflection point war russia tightens grip key target,neutral,1,sightmagazine
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/I555CWh6sh,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/74QMyyonA1,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
#Ukrainian forces take turns firing rockets at Russian military vehicles.\n\n#Ukraine #FuckPutin #UkraineRussiaWar… https://t.co/cZc9YhQkNK,ukrainian force take turn firing rocket russian military vehiclesnnukraine fuckputin ukrainerussiawar,negative,0,RusskieUkraine
The #UK has pledged to send medium-range rockwt systems to #Ukraine after the #US and #Germany said they would equi… https://t.co/ZAamdtpUUr,uk pledged send mediumrange rockwt system ukraine u germany said would equi,neutral,1,Moritzbhg
"#NATO Secretary #jensstoltenberg delivers remarks at #whitehouse stakeout location about #ukraineconflict ,… https://t.co/HcSjKAotyU",nato secretary jensstoltenberg delivers remark whitehouse stakeout location ukraineconflict,neutral,1,angelonoli
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/sc1bYAwA7d,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/ZxqQW9zXvX,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/KRMrxJTkRF,ukrainewar ukrainewarreport ukraineinvasion ukraineconflict ukrainecrisis ukraine russia belarus putin,neutral,1,caffeinsomniac
"RT @ndayihim1982: Vladimir Poutine,président de la fédération de Russie a une façon particulière de montrer à la face du monde qu'une visit…",rt vladimir poutineprsident de la fdration de russie une faon particulire de montrer la face du monde quune visit,neutral,1,Arakazadulaneb1
"Vladimir Poutine,président de la fédération de Russie a une façon particulière de montrer à la face du monde qu'une… https://t.co/Swih5U9jw2",vladimir poutineprsident de la fdration de russie une faon particulire de montrer la face du monde quune,neutral,1,ndayihim1982
RT @HitoshiMisaka2: Kishida may go to NATO summit | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine/#RussianWarCrimes #Russia #China #N…,rt kishida may go nato summit nhk worldjapan newsnnews ukrainecrisis ukrainerussianwarcrimes russia china n,neutral,1,HitoshiMisaka1
Kishida may go to NATO summit | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine/#RussianWarCrimes #Russia… https://t.co/eHGWumYnYx,kishida may go nato summit nhk worldjapan newsnnews ukrainecrisis ukrainerussianwarcrimes russia,neutral,1,HitoshiMisaka2
#odesa #ukrainecrisis \nhttps://t.co/2jgKheHuyp https://t.co/AY2nnSPzlN,odesa ukrainecrisis n,neutral,1,bordode
RT @RTNNewspaper: #Ukrainecrisis Spanish weapons sent to Ukraine ‘only enough for two hours of fighting’ https://t.co/DwsH4pSHkN,rt ukrainecrisis spanish weapon sent ukraine enough two hour fighting,neutral,1,SolTimesNews
#Ukrainecrisis Spanish weapons sent to Ukraine ‘only enough for two hours of fighting’ https://t.co/DwsH4pSHkN,ukrainecrisis spanish weapon sent ukraine enough two hour fighting,neutral,1,RTNNewspaper
RT @HitoshiMisaka2: Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis #RussianWarCr…,rt ukrainian evacuee treat host villager japan borscht nhk worldjapan newsntopic ukrainecrisis russianwarcr,neutral,1,manchan_free
RT @MorganMu007: 据英国媒体当地时间6月2日消息，英国已承诺向乌克兰运送中程火箭系统。英国国防大臣华莱士说，英国将送出一批M270发射器，它们能够发射出近79千米的精确制导火箭。#UkraineCrisis https://t.co/D5Hse9dTuX,rt 62m27079ukrainecrisis,neutral,1,ElsaLau14
RT @mathrubhumieng: Biden: Ukraine settlement needed for peace https://t.co/nCMWvAeW7f #JoeBiden #America #RussiaVsUkraine #UkraineCrisis #…,rt biden ukraine settlement needed peace joebiden america russiavsukraine ukrainecrisis,neutral,1,mathrubhumi
Biden: Ukraine settlement needed for peace https://t.co/nCMWvAeW7f #JoeBiden #America #RussiaVsUkraine #UkraineCrisis #WorldNews,biden ukraine settlement needed peace joebiden america russiavsukraine ukrainecrisis worldnews,neutral,1,mathrubhumieng
RT @vifindia: #Vimarsh on #China Challenge in the Wake of the #UkraineCrisis by Amb @ashokkkantha Director @ics_delhi | Tuesday 21 June 202…,rt vimarsh china challenge wake ukrainecrisis amb director tuesday june,neutral,1,ics_delhi
India should quickly adapt and learn from the gaps exposed in the Russian military during the #Ukrainecrisis. From… https://t.co/MV7ODWBaPT,india quickly adapt learn gap exposed russian military ukrainecrisis,positive,2,orfonline
RT @RTNNewspaper: #Ukrainecrisis Chechen leader Kadyrov claims Russia will escalate its campaign in Ukraine https://t.co/af0fX94nUF,rt ukrainecrisis chechen leader kadyrov claim russia escalate campaign ukraine,neutral,1,SolTimesNews
#Ukrainecrisis Chechen leader Kadyrov claims Russia will escalate its campaign in Ukraine https://t.co/af0fX94nUF,ukrainecrisis chechen leader kadyrov claim russia escalate campaign ukraine,neutral,1,RTNNewspaper
RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,rt feel good click link iands depression gr,positive,2,vicky_whedbee
